Running object 17999
('ROW:', 17999, 'Tau:', '2.930635198725901', 'V:', '-0.5747739228920569', 'dMu:', '-0.036314921025907596')
         12253849 function calls (12171010 primitive calls) in 95.101 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       40    0.000    0.000    0.000    0.000 collections.py:200(get_offset_transform)
        1    0.000    0.000    0.000    0.000 newbytes.py:32(newbytes)
       14    0.000    0.000    0.000    0.000 core.py:1279(score)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:21(<module>)
        6    0.000    0.000    0.000    0.000 six.py:195(load_module)
        4    0.000    0.000    0.000    0.000 patches.py:2510(set_boxstyle)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
      200    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 scandir.py:413(Dirent)
      102    0.000    0.000    0.000    0.000 gridspec.py:50(get_geometry)
        2    0.000    0.000    0.001    0.001 function_base.py:3982(_ureduce)
        2    0.000    0.000    0.000    0.000 column.py:59(_auto_names)
       17    0.000    0.000    0.000    0.000 {method 'copy' of 'dictproxy' objects}
        1    0.000    0.000    0.000    0.000 decimal.py:3763(Context)
       18    0.000    0.000    0.000    0.000 header.py:1983(__getitem__)
        1    0.000    0.000    0.000    0.000 sorted_array.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:493(StringConverter)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
       10    0.000    0.000    0.000    0.000 getlimits.py:18(_fr0)
       44    0.000    0.000    0.000    0.000 file.py:208(read)
        2    0.000    0.000    0.001    0.000 pyparsing.py:2822(__init__)
        5    0.000    0.000    0.002    0.000 decorators.py:862(wrapper)
       34    0.000    0.000    0.000    0.000 ticker.py:1291(raise_if_exceeds)
       24    0.000    0.000    0.000    0.000 locale.py:610(getpreferredencoding)
        2    0.000    0.000    0.033    0.017 core.py:1131(compose)
        1    0.000    0.000    0.000    0.000 polynomial.py:939(poly1d)
       13    0.000    0.000    0.000    0.000 fractions.py:68(__new__)
      148    0.000    0.000    0.000    0.000 lines.py:613(get_markevery)
       33    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
        2    0.000    0.000    0.001    0.000 backend_pdf.py:505(newPage)
       16    0.000    0.000    0.000    0.000 transforms.py:381(_get_width)
        1    0.000    0.000    0.000    0.000 cds.py:11(<module>)
       20    0.000    0.000    0.000    0.000 transforms.py:327(_get_p1)
       23    0.000    0.000    0.000    0.000 ticker.py:603(get_offset)
        3    0.000    0.000    0.001    0.000 artist.py:976(set)
       37    0.000    0.000    0.000    0.000 _base.py:2767(xaxis_inverted)
        1    0.000    0.000    0.000    0.000 numerictypes.py:380(_set_up_aliases)
      116    0.000    0.000    0.000    0.000 backend_pdf.py:2133(flipy)
        1    0.000    0.000    0.000    0.000 geo.py:514(LambertAxes)
       23    0.000    0.000    0.000    0.000 pyparsing.py:2354(__init__)
       43    0.000    0.000    0.000    0.000 _methods.py:34(_prod)
       60    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
        6    0.000    0.000    0.000    0.000 decimal.py:514(__new__)
        1    0.000    0.000    0.000    0.000 header.py:44(Header)
      131    0.000    0.000    0.000    0.000 pyparsing.py:3521(<genexpr>)
       52    0.000    0.000    0.000    0.000 {method 'readinto' of '_io.BytesIO' objects}
        4    0.000    0.000    0.002    0.000 magnitude_zero_points.py:57(enable)
        1    0.000    0.000    0.000    0.000 info.py:3(<module>)
       57    0.000    0.000    0.000    0.000 core.py:1327(make_mask_descr)
       15    0.000    0.000    0.000    0.000 _base.py:3711(set_cursor_props)
        3    0.000    0.000    0.000    0.000 __init__.py:161(compare_versions)
        1    0.000    0.000    0.000    0.000 figure.py:244(Figure)
        1    0.000    0.000    0.000    0.000 base.py:62(spmatrix)
        3    0.000    0.000    0.002    0.001 __init__.py:2149(declare_namespace)
       14    0.000    0.000    0.000    0.000 core.py:1237(<lambda>)
       10    0.000    0.000    0.000    0.000 shape_base.py:115(atleast_3d)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3740(__str__)
       30    0.000    0.000    0.000    0.000 collections.py:476(set_offset_position)
       18    0.000    0.000    0.000    0.000 core.py:994(__init__)
       15    0.000    0.000    0.000    0.000 _base.py:859(get_position)
       97    0.000    0.000    0.000    0.000 pyparsing.py:4740(<genexpr>)
        1    0.000    0.000    0.000    0.000 inspect.py:246(getmembers)
        1    0.000    0.000    0.000    0.000 decomp_schur.py:1(<module>)
       16    0.000    0.000    0.000    0.000 transforms.py:409(_get_extents)
       15    0.000    0.000    0.000    0.000 cycler.py:468(cycler)
        1    0.000    0.000    0.009    0.009 configobj.py:1071(ConfigObj)
       97    0.000    0.000    0.000    0.000 pyparsing.py:4759(<genexpr>)
        4    0.000    0.000    0.140    0.035 base.py:301(readfrom)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:3(<module>)
       30    0.000    0.000    0.000    0.000 mathtext.py:1965(__init__)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        4    0.000    0.000    0.000    0.000 compressed.py:677(match_header)
        4    0.000    0.000    0.000    0.000 cbook.py:518(_remove_proxy)
        3    0.000    0.000    0.000    0.000 {posix.close}
        1    0.000    0.000    0.000    0.000 path.py:31(Path)
       60    0.000    0.000    0.000    0.000 {method 'iterkeys' of 'dict' objects}
      141    0.000    0.000    0.000    0.000 pyparsing.py:3502(<genexpr>)
        2    0.000    0.000    0.035    0.018 colorbar.py:898(__init__)
       41    0.000    0.000    0.000    0.000 inspect.py:59(isclass)
        3    0.000    0.000    0.001    0.000 collections.py:1805(__init__)
       96    0.000    0.000    0.000    0.000 header.py:37(<genexpr>)
        6    0.000    0.000    0.000    0.000 version.py:268(parse)
      109    0.000    0.000    0.000    0.000 text.py:312(get_rotation_mode)
        2    0.000    0.000    0.000    0.000 _pylab_helpers.py:129(set_active)
        4    0.000    0.000    0.000    0.000 {posix.access}
       22    0.000    0.000    0.001    0.000 pyparsing.py:1181(setResultsName)
        1    0.000    0.000    0.000    0.000 case.py:131(TestCase)
       78    0.000    0.000    0.000    0.000 _internal.py:726(<genexpr>)
        9    0.000    0.000    0.000    0.000 quantity_helper.py:235(helper_division)
       12    0.000    0.000    0.000    0.000 backend_bases.py:2324(mpl_connect)
        1    0.000    0.000    0.000    0.000 lobpcg.py:11(<module>)
        6    0.000    0.000    0.000    0.000 groups.py:279(match_header)
       26    0.000    0.000    0.000    0.000 mathtext.py:292(render_glyph)
        1    0.000    0.000    0.000    0.000 collections.py:46(Collection)
        2    0.000    0.000    0.000    0.000 threading.py:260(__init__)
        5    0.000    0.000    0.000    0.000 machar.py:100(<lambda>)
        7    0.000    0.000    0.000    0.000 core.py:843(convert_numpy)
        1    0.000    0.000    0.000    0.000 hermite.py:59(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:1(<module>)
       35    0.000    0.000    0.000    0.000 {vars}
       15    0.000    0.000    0.000    0.000 pyparsing.py:3535(__str__)
        1    0.000    0.000    0.000    0.000 newdict.py:17(<module>)
       10    0.000    0.000    0.000    0.000 {unicodedata.name}
       18    0.000    0.000    0.000    0.000 util.py:790(_str_to_num)
        1    0.000    0.000    0.000    0.000 newround.py:3(<module>)
     15/4    0.000    0.000    0.000    0.000 pyparsing.py:3721(streamline)
        2    0.000    0.000    0.002    0.001 offsetbox.py:680(draw)
       24    0.000    0.000    0.000    0.000 decorators.py:614(__new__)
        7    0.000    0.000    0.000    0.000 cm.py:311(set_cmap)
      126    0.000    0.000    0.000    0.000 {math.sin}
       27    0.000    0.000    0.000    0.000 decimal.py:3809(<genexpr>)
        1    0.000    0.000    0.000    0.000 table.py:187(Table)
        3    0.000    0.000    0.000    0.000 contour.py:1289(_process_linestyles)
       26    0.000    0.000    0.000    0.000 _base.py:274(<genexpr>)
        3    0.000    0.000    0.000    0.000 contour.py:1271(_process_linewidths)
        1    0.000    0.000    0.000    0.000 parser.py:1173(_result)
       34    0.000    0.000    0.000    0.000 _base.py:3050(yaxis_inverted)
       28    0.000    0.000    0.000    0.000 {delattr}
       15    0.000    0.000    0.000    0.000 fromnumeric.py:2181(ptp)
      105    0.000    0.000    0.000    0.000 {imp.acquire_lock}
        4    0.000    0.000    0.000    0.000 generic.py:206(p_division_product_of_units)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1176(TimerBase)
       17    0.000    0.000    0.001    0.000 figure.py:1371(sca)
        1    0.000    0.000    0.000    0.000 geo.py:23(GeoAxes)
        5    0.000    0.000    0.000    0.000 configobj.py:486(__init__)
        4    0.000    0.000    0.000    0.000 fractions.py:168(from_float)
       16    0.000    0.000    0.000    0.000 base.py:94(__init__)
        4    0.000    0.000    0.000    0.000 patches.py:1866(__new__)
       43    0.000    0.000    0.000    0.000 _inspect.py:15(ismethod)
       12    0.000    0.000    0.016    0.001 figure.py:783(set_dpi)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
       28    0.000    0.000    0.000    0.000 rcsetup.py:802(<genexpr>)
       26    0.000    0.000    0.001    0.000 mathtext.py:1503(render)
       19    0.000    0.000    0.006    0.000 generic.py:466(_do_parse)
        1    0.000    0.000    0.000    0.000 __init__.py:201(_sanity_check)
        4    0.000    0.000    0.001    0.000 _base.py:1727(add_artist)
        7    0.000    0.000    0.000    0.000 backend_bases.py:219(__init__)
       57    0.000    0.000    0.000    0.000 text.py:895(get_position)
        2    0.000    0.000    0.016    0.008 backend_pdf.py:1341(writeImages)
        6    0.000    0.000    0.000    0.000 hashlib.py:100(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 parser.py:485(parser)
       61    0.000    0.000    0.000    0.000 ticker.py:348(__call__)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(_XYPair)
        1    0.000    0.000    0.001    0.001 runner.py:209(make_test_runner_in)
       20    0.000    0.000    0.002    0.000 __init__.py:2002(safe_listdir)
       15    0.000    0.000    0.000    0.000 __init__.py:54(get_projection_class)
       24    0.000    0.000    0.000    0.000 copy.py:253(_deepcopy_dict)
       19    0.000    0.000    0.007    0.000 constant.py:165(_unit)
       10    0.000    0.000    0.000    0.000 decorators.py:276(deprecated_renamed_argument)
       15    0.000    0.000    0.000    0.000 _base.py:906(set_axes_locator)
       36    0.000    0.000    0.000    0.000 table.py:98(__getitem__)
       30    0.000    0.000    0.000    0.000 collections.py:403(set_urls)
        7    0.000    0.000    0.000    0.000 _util.py:314(getargspec_no_self)
       16    0.000    0.000    0.001    0.000 collections.py:1266(set_color)
        8    0.000    0.000    0.000    0.000 pyparsing.py:397(__setitem__)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        9    0.000    0.000    0.000    0.000 text.py:1012(set_horizontalalignment)
        6    0.000    0.000    0.095    0.016 _base.py:3302(set_yticklabels)
        4    0.000    0.000    0.000    0.000 rcsetup.py:477(validate_whiskers)
       32    0.000    0.000    0.000    0.000 backend_pdf.py:2194(capstyle_cmd)
      103    0.000    0.000    0.000    0.000 artist.py:1047(mouseover)
        5    0.000    0.000    0.000    0.000 decorators.py:907(_get_function_args_internal)
       26    0.000    0.000    0.001    0.000 core.py:6550(__init__)
        2    0.000    0.000    0.000    0.000 colorbar.py:464(_outline)
        5    0.000    0.000    0.045    0.009 axis.py:1189(get_majorticklabels)
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1404(writePathCollectionTemplates)
        2    0.000    0.000    0.000    0.000 path.py:978(get_path_collection_extents)
       24    0.000    0.000    0.000    0.000 __init__.py:1031(is_url)
       30    0.000    0.000    0.000    0.000 ticker.py:1425(__call__)
       78    0.000    0.000    0.000    0.000 pyparsing.py:2011(leaveWhitespace)
       15    0.000    0.000    0.000    0.000 _base.py:2741(set_axis_on)
        2    0.000    0.000    0.028    0.014 colorbar.py:370(update_ticks)
       80    0.000    0.000    0.000    0.000 docstring.py:100(copy)
        6    0.000    0.000    0.000    0.000 validate.py:660(_parse_check)
       14    0.000    0.000    0.000    0.000 table.py:799(<genexpr>)
       22    0.000    0.000    0.000    0.000 fromnumeric.py:2725(size)
        3    0.000    0.000    0.008    0.003 subprocess.py:122(_eintr_retry_call)
        1    0.000    0.000    0.000    0.000 {method 'tostring' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {posix.waitpid}
       14    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 ImageMode.py:17(<module>)
       39    0.000    0.000    0.000    0.000 _abcoll.py:98(__subclasshook__)
        1    0.000    0.000    0.000    0.000 pyplot.py:121(install_repl_displayhook)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
        8    0.000    0.000    0.000    0.000 ticker.py:675(<genexpr>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:174(matrix)
       45    0.000    0.000    0.000    0.000 constant.py:171(uncertainty)
        1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
        4    0.000    0.000    0.000    0.000 core.py:95(__init__)
        5    0.000    0.000    0.000    0.000 mathtext.py:569(destroy)
       19    0.000    0.000    0.000    0.000 cbook.py:565(__init__)
     11/9    0.000    0.000    0.136    0.015 hdulist.py:1045(_try_while_unread_hdus)
       13    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 hermite_e.py:59(<module>)
      150    0.000    0.000    0.000    0.000 markers.py:274(get_path)
        3    0.000    0.000    0.031    0.010 _axes.py:5820(contour)
        1    0.000    0.000    0.000    0.000 column.py:459(Column)
        3    0.000    0.000    0.000    0.000 pyparsing.py:4246(postParse)
       79    0.000    0.000    0.000    0.000 docstring.py:121(copy_dedent)
        4    0.000    0.000    0.000    0.000 __init__.py:502(cast)
       14    0.000    0.000    0.000    0.000 quantity.py:652(_result_as_quantity)
     16/2    0.000    0.000    0.001    0.001 pyparsing.py:3696(parseImpl)
       13    0.000    0.000    0.000    0.000 lines.py:1343(_get_rgba_ln_color)
       90    0.000    0.000    0.000    0.000 pyparsing.py:2030(leaveWhitespace)
       14    0.000    0.000    0.000    0.000 pyparsing.py:3923(__str__)
        2    0.000    0.000    0.000    0.000 hdulist.py:169(__init__)
        1    0.000    0.000    0.000    0.000 scandir.py:454(PosixDirEntry)
       24    0.000    0.000    0.000    0.000 {_locale.nl_langinfo}
        1    0.000    0.000    0.000    0.000 _binary.py:14(<module>)
       11    0.000    0.000    0.000    0.000 text.py:1190(set_verticalalignment)
      105    0.000    0.000    0.000    0.000 artist.py:334(is_transform_set)
       24    0.000    0.000    0.000    0.000 column.py:257(parent_table)
       80    0.000    0.000    0.000    0.000 {method 'endswith' of 'unicode' objects}
        2    0.000    0.000    0.000    0.000 urlparse.py:187(urlsplit)
       23    0.000    0.000    0.000    0.000 core.py:59(is_style_file)
       50    0.000    0.000    0.000    0.000 yacc.py:239(__getitem__)
        1    0.000    0.000    0.000    0.000 _datasource.py:263(DataSource)
        1    0.000    0.000    0.000    0.000 proj3d.py:5(<module>)
       54    0.000    0.000    0.000    0.000 docstring.py:84(__init__)
        2    0.000    0.000    0.001    0.000 legend_handler.py:343(create_artists)
        2    0.000    0.000    0.000    0.000 patches.py:2460(__init__)
       20    0.000    0.000    0.000    0.000 __init__.py:2234(_is_egg_path)
        9    0.000    0.000    0.000    0.000 warnings.py:25(_show_warning)
       14    0.000    0.000    0.000    0.000 numerictypes.py:182(english_capitalize)
        1    0.000    0.000    0.000    0.000 <string>:1(Mismatch)
        1    0.000    0.000    0.000    0.000 threading.py:647(__init__)
        1    0.000    0.000    0.000    0.000 path.py:1032(_define_deprecated_functions)
       12    0.000    0.000    0.000    0.000 column.py:400(name)
        2    0.000    0.000    0.000    0.000 transforms.py:519(transformed)
    13/12    0.000    0.000    0.000    0.000 pyparsing.py:3393(__str__)
        1    0.000    0.000    0.000    0.000 threading.py:631(Thread)
      8/4    0.000    0.000    0.000    0.000 mathtext.py:1601(shrink)
        8    0.000    0.000    0.000    0.000 rcsetup.py:233(validate_fonttype)
     18/9    0.000    0.000    0.000    0.000 transforms.py:2404(_get_has_inverse)
     12/2    0.000    0.000    0.000    0.000 pyparsing.py:1904(makeOptionalList)
       10    0.000    0.000    0.000    0.000 configuration.py:280(set)
       28    0.000    0.000    0.000    0.000 transforms.py:1601(frozen)
        1    0.000    0.000    0.000    0.000 core.py:97(TimeInfo)
       44    0.000    0.000    0.000    0.000 colors.py:781(__init__)
        1    0.000    0.000    0.000    0.000 bsr.py:22(bsr_matrix)
       19    0.000    0.000    0.000    0.000 mathtext.py:2540(__init__)
       16    0.000    0.000    0.001    0.000 __init__.py:117(parse_version)
        1    0.000    0.000    0.000    0.000 _common.py:3(<module>)
       35    0.000    0.000    0.000    0.000 pyparsing.py:3995(__str__)
      148    0.000    0.000    0.000    0.000 markers.py:242(get_capstyle)
        4    0.000    0.000    0.002    0.001 logarithmic.py:122(__init__)
       13    0.000    0.000    0.001    0.000 __init__.py:2221(normalize_path)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 ssl.py:130(<dictcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2841(__init__)
        2    0.000    0.000    0.000    0.000 {_ssl.txt2obj}
       17    0.000    0.000    0.000    0.000 data_info.py:454(__init__)
       13    0.000    0.000    0.000    0.000 threading.py:114(RLock)
        6    0.000    0.000    0.000    0.000 core.py:3592(get_fill_value)
       12    0.000    0.000    0.000    0.000 pprint.py:516(<genexpr>)
        9    0.000    0.000    0.000    0.000 extras.py:242(getdoc)
      140    0.000    0.000    0.000    0.000 arrayprint.py:864(<genexpr>)
       10    0.000    0.000    0.000    0.000 decorator.py:55(getfullargspec)
       12    0.000    0.000    0.000    0.000 pyparsing.py:3363(__init__)
        1    0.000    0.000    0.000    0.000 column.py:187(BaseColumn)
      140    0.000    0.000    0.000    0.000 rcsetup.py:60(func)
        1    0.000    0.000    0.000    0.000 latex.py:5(<module>)
        2    0.000    0.000    0.000    0.000 {method '__reduce__' of 'numpy.dtype' objects}
       16    0.000    0.000    0.000    0.000 column.py:776(ascii)
       18    0.000    0.000    0.000    0.000 header.py:277(cards)
        2    0.000    0.000    0.000    0.000 column.py:935(_compare)
      101    0.000    0.000    0.000    0.000 artist.py:568(get_sketch_params)
        1    0.000    0.000    0.000    0.000 transforms.py:249(BboxBase)
       21    0.000    0.000    0.000    0.000 contour.py:974(get_transform)
       24    0.000    0.000    0.001    0.000 core.py:524(__bytes__)
        8    0.000    0.000    0.000    0.000 numeric.py:146(ones)
        1    0.000    0.000    0.000    0.000 base.py:126(_BaseHDU)
       10    0.000    0.000    0.001    0.000 cm.py:321(set_norm)
        4    0.000    0.000    0.001    0.000 base.py:903(size)
      118    0.000    0.000    0.000    0.000 artist.py:723(get_alpha)
        1    0.000    0.000    0.000    0.000 operations.py:7(<module>)
       14    0.000    0.000    0.000    0.000 lex.py:540(_statetoken)
        1    0.000    0.000    0.000    0.000 _compat.py:20(with_metaclass)
       65    0.000    0.000    0.000    0.000 pyparsing.py:2118(streamline)
      130    0.000    0.000    0.000    0.000 {method 'ljust' of 'unicode' objects}
        4    0.000    0.000    0.001    0.000 tempfile.py:490(TemporaryFile)
       14    0.000    0.000    0.000    0.000 table.py:805(<genexpr>)
        1    0.000    0.000    0.002    0.002 fractions.py:4(<module>)
       16    0.000    0.000    0.000    0.000 records.py:236(__getattribute__)
        2    0.000    0.000    0.164    0.082 figure.py:1583(colorbar)
        4    0.000    0.000    0.008    0.002 mathtext.py:632(get_xheight)
       10    0.000    0.000    0.000    0.000 decorators.py:618(wrapper)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interpolation.py:31(<module>)
        6    0.000    0.000    0.000    0.000 file.py:322(seek)
       36    0.000    0.000    0.000    0.000 np_utils.py:163(fix_column_name)
        2    0.000    0.000    0.000    0.000 core.py:3004(__array_wrap__)
     14/2    0.000    0.000    0.000    0.000 offsetbox.py:180(set_figure)
       14    0.000    0.000    0.000    0.000 offsetbox.py:190(axes)
       33    0.000    0.000    0.000    0.000 collections.py:413(set_hatch)
        2    0.000    0.000    0.001    0.001 pyparsing.py:3818(parseImpl)
        2    0.000    0.000    0.281    0.141 table.py:338(columns)
        3    0.000    0.000    0.000    0.000 warnings.py:96(simplefilter)
        9    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        9    0.000    0.000    0.001    0.000 core.py:885(_get_converter)
        1    0.000    0.000    0.001    0.001 file.py:78(_File)
        3    0.000    0.000    0.000    0.000 pyparsing.py:410(__delitem__)
       20    0.000    0.000    0.000    0.000 mathtext.py:405(__init__)
        1    0.000    0.000    0.000    0.000 cbook.py:2710(Locked)
        1    0.000    0.000    0.001    0.001 vounit.py:4(<module>)
       17    0.000    0.000    0.000    0.000 backend_pdf.py:1596(option_image_nocomposite)
       54    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 ogip.py:12(<module>)
        4    0.000    0.000    0.000    0.000 lines.py:764(_is_sorted)
        1    0.000    0.000    0.000    0.000 misc.py:13(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:4(<module>)
        2    0.000    0.000    0.000    0.000 patches.py:2643(set_bounds)
        4    0.000    0.000    0.000    0.000 rcsetup.py:329(__call__)
        3    0.000    0.000    0.002    0.001 _base.py:1855(add_patch)
       13    0.000    0.000    0.000    0.000 dual.py:52(register_func)
        1    0.000    0.000    0.000    0.000 parser.py:1171(_tzparser)
        3    0.000    0.000    0.000    0.000 __init__.py:1032(getLogger)
        5    0.000    0.000    0.000    0.000 colorbar.py:449(_set_label)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 artist.py:82(Artist)
       50    0.000    0.000    0.000    0.000 pyparsing.py:3540(<genexpr>)
        1    0.000    0.000    0.000    0.000 colorbar.py:218(ColorbarBase)
        4    0.000    0.000    0.001    0.000 tempfile.py:124(rng)
        4    0.000    0.000    0.000    0.000 widgets.py:37(__init__)
        8    0.000    0.000    0.000    0.000 figure.py:163(__init__)
       71    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
        1    0.000    0.000    0.000    0.000 image.py:182(_ImageBase)
        1    0.000    0.000    0.000    0.000 contour.py:57(ContourLabeler)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:283(__init__)
       18    0.000    0.000    0.000    0.000 data.py:117(_create_method)
        2    0.000    0.000    0.000    0.000 decorator.py:246(decorator)
        1    0.000    0.000    0.000    0.000 morphology.py:31(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:243(TestRunner)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
        2    0.000    0.000    0.002    0.001 pyparsing.py:4722(srange)
       26    0.000    0.000    0.000    0.000 {unicodedata.category}
        3    0.000    0.000    0.000    0.000 functools32.py:63(__setitem__)
        6    0.000    0.000    0.000    0.000 contour.py:1089(_get_lowers_and_uppers)
        5    0.000    0.000    0.000    0.000 text.py:1118(set_weight)
        1    0.000    0.000    0.000    0.000 equivalencies.py:2(<module>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:301(ParseResults)
        2    0.000    0.000    0.000    0.000 hdulist.py:796(update_extend)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4640(originalTextFor)
       18    0.000    0.000    0.000    0.000 util.py:544(translate)
        3    0.000    0.000    0.000    0.000 __init__.py:376(__getattr__)
        5    0.000    0.000    0.000    0.000 _axes.py:256(_get_legend_handles)
        2    0.000    0.000    0.000    0.000 functools32.py:46(__init__)
       16    0.000    0.000    0.000    0.000 _base.py:285(_setdefaults)
        4    0.000    0.000    0.000    0.000 {matplotlib._path.count_bboxes_overlapping_bbox}
        2    0.000    0.000    0.005    0.002 hdulist.py:399(fromfile)
        1    0.000    0.000    0.000    0.000 transforms.py:776(Bbox)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:54(decorator)
        1    0.000    0.000    0.000    0.000 subprocess.py:921(_close_in_parent)
        1    0.000    0.000    0.000    0.000 win.py:2(<module>)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3346(And)
        1    0.000    0.000    0.001    0.001 yacc.py:3216(yacc)
        9    0.000    0.000    0.000    0.000 core.py:894(<lambda>)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
       54    0.000    0.000    0.000    0.000 artist.py:746(get_clip_path)
        1    0.000    0.000    0.027    0.027 __init__.py:122(Conf)
       21    0.000    0.000    0.000    0.000 yacc.py:3142(<lambda>)
      149    0.000    0.000    0.000    0.000 path.py:266(has_nonfinite)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        6    0.000    0.000    0.000    0.000 configobj.py:512(_initialise)
       58    0.000    0.000    0.000    0.000 artist.py:894(get_label)
       18    0.000    0.000    0.000    0.000 path.py:634(unit_rectangle)
       27    0.000    0.000    0.000    0.000 decimal.py:3816(<genexpr>)
       55    0.000    0.000    0.000    0.000 collections.py:687(get_facecolor)
        3    0.000    0.000    0.000    0.000 fromnumeric.py:2632(ndim)
        1    0.000    0.000    0.000    0.000 pickle.py:833(Unpickler)
       10    0.000    0.000    0.000    0.000 core.py:670(getdata)
       54    0.000    0.000    0.000    0.000 mathtext.py:2563(get_state)
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 fits.py:5(<module>)
        1    0.000    0.000    0.002    0.002 data.py:50(Conf)
       30    0.000    0.000    0.000    0.000 offsetbox.py:249(get_children)
        4    0.000    0.000    0.000    0.000 image.py:1012(match_header)
       18    0.000    0.000    0.000    0.000 path.py:720(unit_circle)
       12    0.000    0.000    0.001    0.000 column.py:796(__new__)
        5    0.000    0.000    0.000    0.000 mathtext.py:478(set_canvas_size)
       17    0.000    0.000    0.000    0.000 threading.py:59(__init__)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:2(<module>)
       32    0.000    0.000    0.000    0.000 UserDict.py:103(__contains__)
        1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 newstr.py:64(newstr)
        1    0.000    0.000    0.001    0.001 __init__.py:18(pylab_setup)
        2    0.000    0.000    0.000    0.000 backend_bases.py:2612(__init__)
      103    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:2442(Distribution)
        5    0.000    0.000    0.000    0.000 rcsetup.py:517(validate_ps_distiller)
       15    0.000    0.000    0.000    0.000 __init__.py:25(get_projection_class)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
       28    0.000    0.000    0.000    0.000 text.py:1177(set_rotation)
        2    0.000    0.000    0.004    0.002 _axes.py:297(legend)
        2    0.000    0.000    0.001    0.000 decorators.py:466(wrapper)
       10    0.000    0.000    0.000    0.000 generic.py:290(p_product_of_units)
        3    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
       39    0.000    0.000    0.000    0.000 core.py:3454(_get_mask)
       25    0.000    0.000    0.000    0.000 utils.py:69(__init__)
        1    0.000    0.000    0.002    0.002 logger.py:50(Conf)
        2    0.000    0.000    0.000    0.000 __init__.py:611(_get_xdg_cache_dir)
        3    0.000    0.000    0.000    0.000 contour.py:1104(_make_paths)
