make pos
run sampler
run mcmc
sampler done
log_prob plot
max theta done
corner plot
         13333904 function calls (13227073 primitive calls) in 173.155 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
        8    0.000    0.000    0.000    0.000 logarithmic.py:127(_default_function_unit)
        1    0.000    0.000    0.000    0.000 logarithmic.py:159(DecibelUnit)
        5    0.000    0.000    0.000    0.000 lex.py:722(<lambda>)
        1    0.000    0.000    0.000    0.000 yacc.py:233(YaccProduction)
        1    0.000    0.000    0.000    0.000 markers.py:258(Marker)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3793(ZeroOrMore)
        1    0.000    0.000    0.011    0.011 pyparsing.py:4763(makeHTMLTags)
        1    0.000    0.000    0.000    0.000 paths.py:208(set_temp_config)
        1    0.000    0.000    0.000    0.000 constant.py:214(EMConstant)
        1    0.000    0.000    0.000    0.000 quantity_helper.py:80(<lambda>)
        1    0.000    0.000    0.000    0.000 quantity.py:73(QuantityIterator)
        2    0.000    0.000    0.000    0.000 core.py:751(__ne__)
        1    0.000    0.000    0.000    0.000 base.py:27(Base)
        1    0.000    0.000    0.016    0.016 generic.py:99(_lexer)
        1    0.000    0.000    0.000    0.000 csv.py:24(Dialect)
        1    0.000    0.000    0.000    0.000 csv.py:131(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:166(Sniffer)
        1    0.000    0.000    0.000    0.000 plistlib.py:454(_PlistWriter)
        1    0.000    0.000    0.000    0.000 plistlib.py:204(Data)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.001    0.001 __init__.py:1632(MemoizedZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:1580(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:1561(DefaultProvider)
        1    0.000    0.000    0.000    0.000 zipfile.py:964(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 header.py:2070(_HeaderCommentaryCards)
        2    0.000    0.000    0.000    0.000 image.py:176(match_header)
        1    0.000    0.000    0.000    0.000 image.py:1041(ImageHDU)
        1    0.000    0.000    0.000    0.000 base.py:738(_CorruptedHDU)
        1    0.000    0.000    0.000    0.000 verify.py:124(_ErrList)
        1    0.000    0.000    0.000    0.000 column.py:388(ColumnAttribute)
        1    0.000    0.000    0.000    0.000 version.py:42(_BaseVersion)
        1    0.000    0.000    0.000    0.000 _structures.py:7(Infinity)
        1    0.000    0.000    0.000    0.000 _structures.py:39(NegativeInfinity)
        1    0.000    0.000    0.000    0.000 _compat.py:28(__new__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2713(QuotedString)
        1    0.000    0.000    0.000    0.000 __init__.py:254(get_supported_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:364(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2921(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3050(__init__)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 charset.py:167(Charset)
        1    0.000    0.000    0.000    0.000 runner.py:52(TestRunnerBase)
        1    0.000    0.000    0.000    0.000 runner.py:375(remote_data)
        1    0.000    0.000    0.000    0.000 runner.py:469(docs_path)
        1    0.000    0.000    0.000    0.000 logger.py:534(StreamHandler)
        1    0.000    0.000    0.000    0.000 gzip.py:69(_PaddedFile)
        1    0.000    0.000    0.000    0.000 configobj.py:412(ConfigParserInterpolation)
        5    0.000    0.000    0.000    0.000 validate.py:647(<listcomp>)
        1    0.000    0.000    0.000    0.000 validate.py:840(is_float)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:495(AddressList)
        1    0.000    0.000    0.000    0.000 calendar.py:31(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.000    0.000 __init__.py:602(IResourceProvider)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        7    0.000    0.000    0.000    0.000 imp.py:109(<listcomp>)
        1    0.000    0.000    0.000    0.000 imp.py:142(get_data)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
        1    0.000    0.000    0.000    0.000 dis.py:416(Bytecode)
        1    0.000    0.000    0.000    0.000 tempfile.py:136(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:416(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:777(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 argparse.py:864(_StoreConstAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1024(_VersionAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1050(_SubParsersAction)
        1    0.000    0.000    0.000    0.000 runner.py:120(TextTestRunner)
        1    0.000    0.000    0.000    0.000 suite.py:92(TestSuite)
        1    0.000    0.000    0.000    0.000 __init__.py:239(LogRecord)
        1    0.000    0.000    0.000    0.000 __init__.py:378(PercentStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:1077(_StderrHandler)
        2    0.000    0.000    0.000    0.000 __init__.py:1124(setLoggerClass)
        1    0.000    0.000    0.000    0.000 __init__.py:1148(__init__)
        1    0.000    0.000    0.000    0.000 string.py:77(Template)
        4    0.000    0.000    0.000    0.000 core.py:6259(__has_singleton)
        1    0.000    0.000    0.000    0.000 extras.py:1443(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:179(_ndptr)
        1    0.000    0.000    0.000    0.000 core.py:203(<listcomp>)
        3    0.000    0.000    0.000    0.000 core.py:865(__init__)
        1    0.000    0.000    0.000    0.000 core.py:859(_DomainGreater)
        1    0.000    0.000    0.000    0.000 core.py:2596(MaskedIterator)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1752(Keyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2023(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2505(And)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2859(__init__)
        4    0.000    0.000    0.000    0.000 rcsetup.py:202(validate_dpi)
        4    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_int_or_None)
        1    0.000    0.000    0.000    0.000 pyparsing.py:166(ParseBaseException)
        2    0.000    0.000    0.000    0.000 pyparsing.py:476(__getattr__)
        1    0.000    0.000    0.000    0.000 helper.py:232(_FFTCache)
        1    0.000    0.000    0.000    0.000 threading.py:87(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:357(notify_all)
        1    0.000    0.000    0.000    0.000 threading.py:487(Event)
        1    0.000    0.000    0.000    0.000 traceback.py:426(TracebackException)
        1    0.000    0.000    0.000    0.000 tokenize.py:99(TokenInfo)
        1    0.000    0.000    0.000    0.000 tokenize.py:222(Untokenizer)
        1    0.000    0.000    0.000    0.000 tokenize.py:344(_get_normal_name)
        1    0.000    0.000    0.000    0.000 _datasource.py:166(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:142(_FileOpeners)
        6    0.000    0.000    0.000    0.000 shape_base.py:1226(<genexpr>)
        4    0.000    0.000    0.000    0.000 shape_base.py:1236(<genexpr>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:515(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:552(ndenumerate)
        1    0.000    0.000    0.000    0.000 records.py:87(format_parser)
        1    0.000    0.000    0.000    0.000 pickle.py:184(_Framer)
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_string_function}
        1    0.000    0.000    0.000    0.000 __future__.py:78(_Feature)
        1    0.000    0.000    0.000    0.000 datetime.py:530(__neg__)
        1    0.000    0.000    0.000    0.000 datetime.py:953(tzinfo)
        1    0.000    0.000    0.000    0.000 _internal.py:248(_unsafe_first_element_pointer)
        1    0.000    0.000    0.000    0.000 _internal.py:559(_Stream)
        2    0.000    0.000    0.000    0.000 _internal.py:924(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:371(PyDLL)
        2    0.000    0.000    0.000    0.000 __init__.py:412(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:429(_typedict)
        2    0.000    0.000    0.000    0.000 pathlib.py:48(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:165(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:195(_NetlocResultMixinBytes)
        3    0.000    0.000    0.000    0.000 sre_parse.py:287(seek)
        3    0.000    0.000    0.000    0.000 ClusterEmcee2_newprob_mu.py:321(<lambda>)
       13    0.000    0.000    0.000    0.000 {function HDUList.__getitem__ at 0x7fea3b075620}
        4    0.000    0.000    0.000    0.000 {method 'issubset' of 'set' objects}
        4    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        3    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        6    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        1    0.000    0.000    0.000    0.000 {built-in method posix.sysconf}
        1    0.000    0.000    0.000    0.000 mac_roman.py:9(Codec)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:273(Operator)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:287(Verbatim)
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1488(is_date)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2492(FigureCanvasPdf)
        1    0.000    0.000    0.000    0.000 art3d.py:57(Text3D)
        1    0.000    0.000    0.000    0.000 art3d.py:289(PathPatch3D)
        1    0.000    0.000    0.000    0.000 art3d.py:338(Patch3DCollection)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:145(GaussianBlur)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:159(UnsharpMask)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:258(SMOOTH_MORE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:62(RankFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:113(MaxFilter)
        1    0.000    0.000    0.000    0.000 fitpack2.py:517(InterpolatedUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:623(LSQUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:994(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1056(LSQBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1123(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1209(SphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 _spherical_voronoi.py:82(SphericalVoronoi)
        1    0.000    0.000    0.000    0.000 doccer.py:153(filldoc)
        1    0.000    0.000    0.000    0.000 polyint.py:221(KroghInterpolator)
        1    0.000    0.000    0.000    0.000 <string>:2(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:20(RootResults)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:15(Storage)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:180(AdaptiveStepsize)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:247(RandomDisplacement)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:269(MinimizerWrapper)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:285(Metropolis)
        1    0.000    0.000    0.000    0.000 nonlin.py:481(Jacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:1002(BroydenSecond)
        1    0.000    0.000    0.000    0.000 nonlin.py:1046(Anderson)
        1    0.000    0.000    0.000    0.000 _ode.py:1051(dop853)
        1    0.000    0.000    0.000    0.000 _ode.py:1102(lsoda)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:284(LazyOperatorNormInfo)
        1    0.000    0.000    0.000    0.000 arpack.py:596(_UnsymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 interface.py:495(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:520(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:546(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:602(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:618(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 interface.py:633(IdentityOperator)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:15(ReentrancyLock)
        1    0.000    0.000    0.000    0.000 arpack.py:273(ArpackError)
        1    0.000    0.000    0.000    0.000 lbfgsb.py:370(LbfgsInvHessProduct)
        1    0.000    0.000    0.000    0.000 base.py:20(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 optimize.py:53(MemoizeJac)
        1    0.000    0.000    0.000    0.000 optimize.py:1762(Brent)
        1    0.000    0.000    0.000    0.000 _util.py:138(DeprecatedImport)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:40(DoglegSubproblem)
        1    0.000    0.000    0.000    0.000 util.py:322(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 ensemble.py:512(__init__)
        1    0.000    0.000    0.000    0.000 interruptible_pool.py:48(InterruptiblePool)
        1    0.000    0.000    0.000    0.000 context.py:219(Process)
        1    0.000    0.000    0.000    0.000 context.py:225(DefaultContext)
        1    0.000    0.000    0.000    0.000 context.py:286(ForkServerProcess)
        2    0.000    0.000    0.000    0.000 {built-in method setIconSize}
        1    0.000    0.000    0.000    0.000 formlayout.py:400(FormDialog)
        1    0.000    0.000    0.000    0.000 scale.py:106(InvertedLogTransformBase)
        1    0.000    0.000    0.000    0.000 scale.py:151(InvertedNaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:158(LogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:167(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:275(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:308(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:451(LogisticTransform)
        1    0.000    0.000    0.000    0.000 __init__.py:113(get_projection_names)
        2    0.000    0.000    0.000    0.000 axis.py:1309(get_major_formatter)
        1    0.000    0.000    0.000    0.000 tricontour.py:12(TriContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:29(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1105(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 legend_handler.py:65(_update_prop)
        1    0.000    0.000    0.000    0.000 legend_handler.py:45(HandlerBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:216(HandlerPatch)
        1    0.000    0.000    0.000    0.000 legend_handler.py:257(HandlerLineCollection)
        2    0.000    0.000    0.000    0.000 legend_handler.py:298(get_numpoints)
        1    0.000    0.000    0.000    0.000 legend_handler.py:364(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:389(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:569(__init__)
        1    0.000    0.000    0.000    0.000 streamplot.py:326(StreamMask)
        2    0.000    0.000    0.000    0.000 legend.py:488(_approx_text_height)
        1    0.000    0.000    0.000    0.000 offsetbox.py:336(VPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:415(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:494(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:782(set_minimumdescent)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1716(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 _common.py:5(weekday)
        1    0.000    0.000    0.000    0.000 _common.py:3(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:210(_resultbase)
        1    0.000    0.000    0.000    0.000 parser.py:617(_result)
        1    0.000    0.000    0.000    0.000 tz.py:312(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:882(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1450(_ContextWrapper)
        1    0.000    0.000    0.000    0.000 _common.py:97(_tzinfo)
        4    0.000    0.000    0.000    0.000 _axes.py:2800(<dictcomp>)
        1    0.000    0.000    0.000    0.000 dates.py:576(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:1205(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1260(HourLocator)
        4    0.000    0.000    0.000    0.000 rrule.py:76(_invalidates_cache)
        2    0.000    0.000    0.000    0.000 _subplots.py:105(set_subplotspec)
        1    0.000    0.000    0.000    0.000 figure.py:159(SubplotParams)
        2    0.000    0.000    0.000    0.000 figure.py:763(get_frameon)
        1    0.000    0.000    0.000    0.000 gridspec.py:322(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 image.py:1087(FigureImage)
        1    0.000    0.000    0.000    0.000 image.py:1140(BboxImage)
        1    0.000    0.000    0.000    0.000 model.py:286(ArrayType)
        1    0.000    0.000    0.000    0.000 model.py:317(StructOrUnionOrEnum)
        1    0.000    0.000    0.000    0.000 model.py:477(EnumType)
        1    0.000    0.000    0.000    0.000 texmanager.py:161(<listcomp>)
        1    0.000    0.000    0.000    0.000 model.py:72(BaseType)
        1    0.000    0.000    0.000    0.000 model.py:171(UnknownIntegerType)
        1    0.000    0.000    0.000    0.000 model.py:217(RawFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:254(PointerType)
        1    0.000    0.000    0.000    0.000 model.py:290(__init__)
        1    0.000    0.000    0.000    0.000 dviread.py:655(PsfontsMap)
        1    0.000    0.000    0.000    0.000 dviread.py:786(Encoding)
        1    0.000    0.000    0.000    0.000 backend_tools.py:262(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 backend_tools.py:300(RubberbandBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:354(ToolEnableNavigation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:404(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:602(ZoomPanBase)
        1    0.000    0.000    0.000    0.000 Image.py:40(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 Image.py:452(_E)
        1    0.000    0.000    0.000    0.000 mathtext.py:1526(Accent)
        1    0.000    0.000    0.000    0.000 mathtext.py:1616(Hlist)
        1    0.000    0.000    0.000    0.000 mathtext.py:1838(Glue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1871(GlueSpec)
        1    0.000    0.000    0.000    0.000 mathtext.py:1944(VCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:2032(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 widgets.py:2057(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2215(Lasso)
        2    0.000    0.000    0.000    0.000 _pylab_helpers.py:38(get_fig_manager)
        1    0.000    0.000    0.000    0.000 mathtext.py:109(MathtextBackend)
        1    0.000    0.000    0.000    0.000 mathtext.py:163(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 mathtext.py:243(MathtextBackendPs)
        1    0.000    0.000    0.000    0.000 mathtext.py:311(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 mathtext.py:340(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:368(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 mathtext.py:885(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:1264(FontConstantsBase)
        1    0.000    0.000    0.000    0.000 mathtext.py:1408(Box)
        5    0.000    0.000    0.000    0.000 backend_bases.py:750(start_rasterizing)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3335(StatusbarBase)
        1    0.000    0.000    0.000    0.000 widgets.py:96(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:138(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:475(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:624(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:921(Cursor)
        1    0.000    0.000    0.000    0.000 patches.py:3546(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3646(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3765(Simple)
        1    0.000    0.000    0.000    0.000 patches.py:3955(Wedge)
        2    0.000    0.000    0.000    0.000 patches.py:255(get_facecolor)
        1    0.000    0.000    0.000    0.000 patches.py:896(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:1169(FancyArrow)
        2    0.000    0.000    0.000    0.000 patches.py:1882(<listcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:1954(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2018(Square)
        1    0.000    0.000    0.000    0.000 patches.py:2048(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:2071(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2179(Round)
        1    0.000    0.000    0.000    0.000 patches.py:2406(Roundtooth)
        2    0.000    0.000    0.000    0.000 patches.py:2568(get_mutation_aspect)
        2    0.000    0.000    0.000    0.000 patches.py:2574(get_boxstyle)
        1    0.000    0.000    0.000    0.000 font_manager.py:978(TempCache)
        1    0.000    0.000    0.000    0.000 ticker.py:229(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:250(Formatter)
        2    0.000    0.000    0.000    0.000 ticker.py:365(set_offset_string)
        1    0.000    0.000    0.000    0.000 ticker.py:336(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:408(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1345(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1374(FixedLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1420(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1562(MultipleLocator)
        1    0.000    0.000    0.000    0.000 mlab.py:3612(GaussianKDE)
        1    0.000    0.000    0.000    0.000 lines.py:1503(VertexSelector)
        1    0.000    0.000    0.000    0.000 mlab.py:3020(FormatInt)
        1    0.000    0.000    0.000    0.000 collections.py:915(PolyCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1101(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1539(CircleCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1649(PatchCollection)
        1    0.000    0.000    0.000    0.000 _cm.py:1369(_deprecation_datad)
        4    0.000    0.000    0.000    0.000 collections.py:446(get_hatch)
        1    0.000    0.000    0.000    0.000 collections.py:889(PathCollection)
        1    0.000    0.000    0.000    0.000 docstring.py:65(Appender)
        1    0.000    0.000    0.000    0.000 transforms.py:2606(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2643(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 colorbar.py:1258(ColorbarPatch)
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 request.py:612(BaseHandler)
        1    0.000    0.000    0.000    0.000 request.py:652(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 request.py:910(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.000    0.000 request.py:1051(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1343(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1443(FileHandler)
        1    0.000    0.000    0.000    0.000 request.py:1559(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 colors.py:703(ListedColormap)
        4    0.000    0.000    0.000    0.000 colors.py:893(scaled)
        1    0.000    0.000    0.000    0.000 colors.py:898(LogNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1085(PowerNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1399(LightSource)
        4    0.000    0.000    0.000    0.000 colors.py:101(get_named_colors_mapping)
        1    0.000    0.000    0.000    0.000 cbook.py:261(converter)
        1    0.000    0.000    0.000    0.000 cbook.py:285(todatetime)
        1    0.000    0.000    0.000    0.000 cbook.py:559(silent_list)
        1    0.000    0.000    0.000    0.000 cbook.py:866(Sorter)
        1    0.000    0.000    0.000    0.000 cbook.py:914(Xlator)
        1    0.000    0.000    0.000    0.000 cbook.py:1522(MemoryMonitor)
        1    0.000    0.000    0.000    0.000 cbook.py:2152(<listcomp>)
        1    0.000    0.000    0.000    0.000 diff.py:497(HeaderDiff)
        1    0.000    0.000    0.000    0.000 diff.py:872(RawDataDiff)
        1    0.000    0.000    0.000    0.000 diff.py:937(TableDataDiff)
        1    0.000    0.000    0.000    0.000 __init__.py:281(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:697(_decode_filesystem_path)
        1    0.000    0.000    0.000    0.000 __init__.py:1314(rc_context)
        3    0.000    0.000    0.000    0.000 six.py:360(Module_six_moves_urllib_error)
        3    0.000    0.000    0.000    0.000 six.py:380(Module_six_moves_urllib_request)
        3    0.000    0.000    0.000    0.000 six.py:430(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 sysconfig.py:50(_python_build)
        1    0.000    0.000    0.000    0.000 diff.py:382(HDUDiff)
        1    0.000    0.000    0.000    0.000 logarithmic.py:136(DexUnit)
        6    0.000    0.000    0.000    0.000 logarithmic.py:303(<genexpr>)
        1    0.000    0.000    0.000    0.000 yacc.py:1427(LRItem)
        1    0.000    0.000    0.000    0.000 yacc.py:3020(get_start)
        1    0.000    0.000    0.000    0.000 yacc.py:3030(get_error_func)
        1    0.000    0.000    0.000    0.000 yacc.py:3090(get_precedence)
        1    0.000    0.000    0.000    0.000 lex.py:75(PlyLogger)
        1    0.000    0.000    0.000    0.000 lex.py:584(get_tokens)
        1    0.000    0.000    0.000    0.000 lex.py:615(get_literals)
        1    0.000    0.000    0.000    0.000 yacc.py:109(PlyLogger)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3310(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3389(MatchFirst)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3457(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3684(NotAny)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3716(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 markers.py:44(Node)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3824(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3832(Optional)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3895(SkipTo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4029(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4103(Combine)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4204(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4168(Dict)
        1    0.000    0.000    0.000    0.000 paths.py:175(_SetTempPath)
        1    0.000    0.000    0.000    0.000 paths.py:253(set_temp_cache)
        1    0.000    0.000    0.000    0.000 configuration.py:80(ConfigNamespace)
        1    0.000    0.000    0.000    0.000 quantity.py:935(__rmul__)
        1    0.000    0.000    0.000    0.000 decorators.py:11(QuantityInput)
        1    0.000    0.000    0.000    0.000 constant.py:20(ConstantMeta)
        4    0.000    0.000    0.000    0.000 generic.py:370(p_division)
        1    0.000    0.000    0.000    0.000 latex.py:125(LatexInline)
        1    0.000    0.000    0.000    0.000 decorators.py:873(<module>)
        3    0.000    0.000    0.000    0.000 core.py:143(_reset_equivalencies)
        1    0.000    0.000    0.000    0.000 core.py:1768(_UnitMetaClass)
        1    0.000    0.000    0.000    0.000 base.py:11(_FormatterMeta)
        1    0.000    0.000    0.000    0.000 odict.py:10(OrderedDict)
        4    0.000    0.000    0.000    0.000 paths.py:38(<lambda>)
        1    0.000    0.000    0.000    0.000 csv.py:55(excel)
