Running object 17999
('ROW:', 17999, 'Tau:', '2.9100005447392197', 'V:', '-0.5787053374100214', 'dMu:', '-0.055292264765846394')
         12188382 function calls (12106005 primitive calls) in 81.822 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     8690    0.003    0.000    0.004    0.000 sre_parse.py:150(append)
      269    0.003    0.000    0.003    0.000 function_base.py:1851(diff)
     6067    0.003    0.000    0.010    0.000 pyparsing.py:1462(get)
     1271    0.003    0.000    0.004    0.000 core.py:1519(_generate_doc)
     5357    0.003    0.000    0.005    0.000 transforms.py:1666(__array__)
        1    0.003    0.003    0.063    0.063 contour.py:4(<module>)
      569    0.003    0.000    0.003    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
      232    0.003    0.000    1.183    0.005 optimize.py:297(fmin)
      180    0.003    0.000    0.881    0.005 axis.py:729(cla)
      132    0.003    0.000    0.042    0.000 backend_bases.py:246(draw_markers)
      444    0.003    0.000    0.007    0.000 backend_bases.py:786(__init__)
     1869    0.003    0.000    0.009    0.000 backend_pdf.py:2184(paint)
     1455    0.003    0.000    0.029    0.000 __init__.py:909(__setitem__)
        1    0.002    0.002    0.007    0.007 __init__.py:220(<module>)
        1    0.002    0.002    0.038    0.038 backend_bases.py:33(<module>)
     5920    0.002    0.000    0.004    0.000 stat.py:55(S_ISLNK)
      584    0.002    0.000    0.004    0.000 inspect.py:750(getargs)
        1    0.002    0.002    0.025    0.025 Image.py:27(<module>)
      419    0.002    0.000    0.002    0.000 {method 'splitlines' of 'str' objects}
      336    0.002    0.000    0.006    0.000 axis.py:455(update_position)
        5    0.002    0.000    0.012    0.002 __init__.py:4(<module>)
      234    0.002    0.000    0.003    0.000 transforms.py:2747(nonsingular)
        2    0.002    0.001    0.049    0.024 pyparsing.py:61(<module>)
  634/432    0.002    0.000    0.006    0.000 units.py:125(get_converter)
     1448    0.002    0.000    0.006    0.000 card.py:887(_format_keyword)
        1    0.002    0.002    0.005    0.005 numeric.py:1(<module>)
      310    0.002    0.000    0.056    0.000 axis.py:516(_get_text1)
      744    0.002    0.000    0.007    0.000 records.py:555(field)
        1    0.002    0.002    0.170    0.170 __init__.py:16(<module>)
        1    0.002    0.002    0.006    0.006 __init__.py:41(<module>)
     3596    0.002    0.000    0.004    0.000 linalg.py:110(isComplexType)
     6708    0.002    0.000    0.003    0.000 {method 'extend' of 'list' objects}
      369    0.002    0.000    0.068    0.000 lines.py:1310(update_from)
      200    0.002    0.000    0.005    0.000 cycler.py:349(by_key)
      310    0.002    0.000    0.109    0.000 axis.py:531(_get_text2)
        1    0.002    0.002    0.113    0.113 __init__.py:106(<module>)
    10778    0.002    0.000    0.004    0.000 mathtext.py:2765(<genexpr>)
     1808    0.002    0.000    0.003    0.000 lines.py:1210(set_markerfacecoloralt)
    12149    0.002    0.000    0.002    0.000 threading.py:64(_note)
     1484    0.002    0.000    0.014    0.000 font_manager.py:813(set_family)
      132    0.002    0.000    0.006    0.000 {eval}
  310/280    0.002    0.000    0.178    0.001 axis.py:546(_get_tick1line)
  310/280    0.002    0.000    0.171    0.001 axis.py:561(_get_tick2line)
    10603    0.002    0.000    0.002    0.000 backend_pdf.py:283(pdfRepr)
     1452    0.002    0.000    0.068    0.000 util.py:98(_add_listener)
      464    0.002    0.000    0.002    0.000 {method 'astype' of 'numpy.generic' objects}
     6761    0.002    0.000    0.003    0.000 inspect.py:51(ismodule)
        1    0.002    0.002    0.002    0.002 {posix.fork}
     3934    0.002    0.000    0.002    0.000 {method 'items' of 'dict' objects}
        9    0.002    0.000    0.016    0.002 core.py:40(_flatten_units_collection)
      285    0.002    0.000    0.050    0.000 axis.py:381(_get_text1)
     6712    0.002    0.000    0.003    0.000 column.py:428(__get__)
     4208    0.002    0.000    0.005    0.000 core.py:2098(<lambda>)
       34    0.002    0.000    0.031    0.001 ticker.py:1733(_raw_ticks)
       70    0.002    0.000    0.010    0.000 colors.py:665(from_list)
     1982    0.002    0.000    0.002    0.000 backend_bases.py:1049(set_linewidth)
      364    0.002    0.000    0.004    0.000 core.py:2908(_update_from)
     1808    0.002    0.000    0.004    0.000 lines.py:1186(set_markeredgewidth)
     1525    0.002    0.000    0.004    0.000 collections.py:81(__delitem__)
     9838    0.002    0.000    0.002    0.000 {method 'strip' of 'str' objects}
     1089    0.002    0.000    0.005    0.000 backend_pdf.py:1128(alphaState)
     1808    0.002    0.000    0.003    0.000 lines.py:1174(set_markeredgecolor)
        1    0.002    0.002    0.030    0.030 _subplots.py:1(<module>)
  285/255    0.002    0.000    0.160    0.001 axis.py:414(_get_tick1line)
        4    0.002    0.001    0.015    0.004 fitsrec.py:604(_coldefs)
     4205    0.002    0.000    0.003    0.000 six.py:598(iteritems)
  285/255    0.002    0.000    0.154    0.001 axis.py:425(_get_tick2line)
     2975    0.002    0.000    0.013    0.000 axis.py:291(_set_artist_props)
     2946    0.002    0.000    0.018    0.000 utils.py:248(resolve_fractions)
      986    0.002    0.000    0.002    0.000 linalg.py:100(get_linalg_error_extobj)
        6    0.002    0.000    0.002    0.000 {numpy.core.multiarray.digitize}
     1466    0.002    0.000    0.097    0.000 header.py:936(iteritems)
     4690    0.002    0.000    0.002    0.000 artist.py:244(axes)
        4    0.002    0.001    0.002    0.001 {matplotlib.ttconv.get_pdf_charprocs}
       46    0.002    0.000    0.002    0.000 {dir}
     2432    0.002    0.000    0.004    0.000 lines.py:1243(set_ydata)
        1    0.002    0.002    0.022    0.022 collections.py:10(<module>)
        4    0.002    0.001    0.339    0.085 __init__.py:7(<module>)
        2    0.002    0.001    0.008    0.004 column.py:1372(dtype)
    10817    0.002    0.000    0.002    0.000 {method 'lower' of 'str' objects}
     2213    0.002    0.000    0.002    0.000 pyparsing.py:1328(preParse)
     9017    0.002    0.000    0.002    0.000 {method 'upper' of 'str' objects}
       11    0.002    0.000    0.005    0.000 artist.py:1087(get_aliases)
        1    0.002    0.002    0.002    0.002 {cPickle.load}
      285    0.002    0.000    0.049    0.000 axis.py:398(_get_text2)
      939    0.002    0.000    0.015    0.000 copy.py:66(copy)
        1    0.002    0.002    0.053    0.053 text.py:3(<module>)
     2065    0.002    0.000    0.010    0.000 re.py:148(sub)
     1380    0.002    0.000    0.002    0.000 core.py:1586(_inject)
      488    0.002    0.000    0.002    0.000 font_manager.py:1186(score_weight)
     7154    0.002    0.000    0.003    0.000 {method 'pop' of 'dict' objects}
     4741    0.002    0.000    0.002    0.000 backend_pdf.py:269(pdfRepr)
    696/2    0.002    0.000    1.678    0.839 artist.py:61(draw_wrapper)
      836    0.002    0.000    0.002    0.000 pyparsing.py:1121(__init__)
      926    0.002    0.000    0.003    0.000 shape_base.py:63(atleast_2d)
     1325    0.002    0.000    0.006    0.000 artist.py:919(set_zorder)
        1    0.002    0.002    0.006    0.006 __init__.py:634(<module>)
      448    0.002    0.000    0.006    0.000 version.py:131(_legacy_cmpkey)
        2    0.002    0.001    0.022    0.011 __init__.py:45(<module>)
      142    0.002    0.000    0.004    0.000 numeric.py:2319(within_tol)
     1218    0.002    0.000    0.002    0.000 linalg.py:197(_assertRankAtLeast2)
     2378    0.002    0.000    0.003    0.000 linalg.py:123(_realType)
     1873    0.002    0.000    0.002    0.000 backend_pdf.py:2158(stroke)
      150    0.002    0.000    0.017    0.000 colors.py:208(to_rgba_array)
      469    0.002    0.000    0.002    0.000 collections.py:108(clear)
     1155    0.002    0.000    0.020    0.000 fromnumeric.py:2771(around)
     1831    0.002    0.000    0.003    0.000 lines.py:640(axes)
     1299    0.002    0.000    0.004    0.000 text.py:1254(set_usetex)
     1448    0.002    0.000    0.004    0.000 card.py:1184(_format_value)
  1277/90    0.002    0.000    0.094    0.001 pyparsing.py:3715(parseImpl)
      710    0.002    0.000    0.002    0.000 re.py:208(escape)
        2    0.002    0.001    0.002    0.001 {function seed at 0x7f739da829b0}
      232    0.002    0.000    0.006    0.000 polynomial.py:1076(__init__)
      187    0.002    0.000    0.010    0.000 core.py:2771(__new__)
     1870    0.002    0.000    0.003    0.000 version.py:114(_parse_version_parts)
    10312    0.002    0.000    0.002    0.000 {method 'remove' of 'set' objects}
      724    0.002    0.000    0.004    0.000 column.py:2142(_convert_record2fits)
3428/2408    0.002    0.000    0.087    0.000 core.py:1933(decompose)
    12179    0.002    0.000    0.002    0.000 {thread.get_ident}
       62    0.002    0.000    0.002    0.000 {_io.open}
    10286    0.002    0.000    0.002    0.000 core.py:2036(bases)
        1    0.002    0.002    0.048    0.048 __init__.py:101(<module>)
     6907    0.002    0.000    0.002    0.000 {method 'partition' of 'str' objects}
      310    0.002    0.000    0.017    0.000 _base.py:793(get_yaxis_text1_transform)
  183/171    0.002    0.000    0.009    0.000 transforms.py:1091(get_points)
      322    0.002    0.000    0.002    0.000 functools32.py:387(wrapper)
      309    0.002    0.000    0.003    0.000 functools.py:17(update_wrapper)
     1115    0.002    0.000    0.003    0.000 sre_compile.py:428(_simple)
        1    0.002    0.002    0.002    0.002 socket.py:45(<module>)
        1    0.002    0.002    0.028    0.028 fontconfig_pattern.py:7(<module>)
      345    0.002    0.000    0.008    0.000 core.py:915(_to)
        3    0.002    0.001    0.003    0.001 function_base.py:432(histogram)
       28    0.002    0.000    0.016    0.001 backend_pdf.py:2008(draw_text_woven)
       50    0.002    0.000    0.002    0.000 {matplotlib._path.update_path_extents}
     5078    0.002    0.000    0.002    0.000 markers.py:289(_set_nothing)
     1808    0.002    0.000    0.003    0.000 lines.py:1000(set_antialiased)
        2    0.002    0.001    0.011    0.006 utils.py:4(<module>)
      744    0.002    0.000    0.003    0.000 {method 'getfield' of 'numpy.ndarray' objects}
     1687    0.002    0.000    0.004    0.000 backend_bases.py:365(_iter_collection_raw_paths)
        1    0.002    0.002    0.009    0.009 interpolate.py:2(<module>)
      549    0.002    0.000    0.014    0.000 transforms.py:838(from_extents)
        1    0.002    0.002    0.013    0.013 machar.py:116(_do_init)
  310/250    0.002    0.000    0.587    0.002 axis.py:2055(_get_tick)
     5124    0.002    0.000    0.002    0.000 {_weakref._remove_dead_weakref}
        1    0.002    0.002    0.040    0.040 __init__.py:228(<module>)
      136    0.002    0.000    0.002    0.000 {matplotlib._path.cleanup_path}
     1299    0.002    0.000    0.003    0.000 text.py:994(set_color)
     5958    0.002    0.000    0.002    0.000 sre_parse.py:138(__len__)
        2    0.002    0.001    0.010    0.005 backend_pdf.py:1204(writeGouraudTriangles)
      264    0.002    0.000    0.005    0.000 fromnumeric.py:1778(sum)
     2054    0.002    0.000    0.002    0.000 __init__.py:1968(dist_factory)
        4    0.002    0.000    0.003    0.001 six.py:1(<module>)
     1448    0.002    0.000    0.007    0.000 column.py:2104(_convert_fits2record)
     4010    0.002    0.000    0.002    0.000 utils.py:166(is_effectively_unity)
        1    0.002    0.002    0.195    0.195 pyplot.py:17(<module>)
   224/81    0.002    0.000    0.090    0.001 pyparsing.py:3525(parseImpl)
       74    0.002    0.000    0.002    0.000 {built-in method flush}
        3    0.002    0.001    0.002    0.001 {method 'readlines' of 'file' objects}
      584    0.002    0.000    0.006    0.000 inspect.py:813(getargspec)
      501    0.002    0.000    0.010    0.000 shape_base.py:236(hstack)
     1294    0.002    0.000    0.003    0.000 font_manager.py:826(set_style)
1975/1251    0.002    0.000    0.249    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.002    0.002    0.005    0.005 dates.py:110(<module>)
      232    0.002    0.000    0.002    0.000 function_base.py:2230(trim_zeros)
      285    0.002    0.000    0.016    0.000 _base.py:713(get_xaxis_text1_transform)
      464    0.002    0.000    0.002    0.000 {numpy.core.multiarray._fastCopyAndTranspose}
      200    0.002    0.000    0.003    0.000 {method 'get_state' of 'mtrand.RandomState' objects}
     1743    0.002    0.000    0.015    0.000 posixpath.py:358(abspath)
     1448    0.002    0.000    0.010    0.000 column.py:615(__hash__)
     2390    0.002    0.000    0.002    0.000 {numpy.core.multiarray.can_cast}
     1472    0.002    0.000    0.007    0.000 card.py:532(fromstring)
      218    0.002    0.000    0.024    0.000 {sorted}
        2    0.002    0.001    0.013    0.007 core.py:1202(filter_units)
        2    0.001    0.001    0.023    0.012 table.py:185(_init_tbdata)
      310    0.001    0.000    0.016    0.000 _base.py:820(get_yaxis_text2_transform)
      502    0.001    0.000    0.006    0.000 pyparsing.py:2791(parseImpl)
     1072    0.001    0.000    0.020    0.000 backend_pdf.py:823(cvt)
  191/149    0.001    0.000    0.003    0.000 abc.py:148(__subclasscheck__)
        1    0.001    0.001    0.008    0.008 textpath.py:3(<module>)
        1    0.001    0.001    0.002    0.002 fftpack.py:32(<module>)
        5    0.001    0.000    0.019    0.004 __init__.py:5(<module>)
       30    0.001    0.000    0.149    0.005 axis.py:961(_update_ticks)
      125    0.001    0.000    0.049    0.000 text.py:932(get_window_extent)
      224    0.001    0.000    0.037    0.000 __init__.py:2459(from_location)
       54    0.001    0.000    0.031    0.001 _base.py:2242(autoscale_view)
        1    0.001    0.001    0.001    0.001 blas.py:143(<module>)
      282    0.001    0.000    0.179    0.001 sre_compile.py:567(compile)
     3399    0.001    0.000    0.001    0.000 sre_parse.py:93(__init__)
     7176    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
        1    0.001    0.001    0.013    0.013 financial.py:12(<module>)
        1    0.001    0.001    0.011    0.011 decimal.py:116(<module>)
     1448    0.001    0.000    0.058    0.000 card.py:498(image)
      724    0.001    0.000    0.001    0.000 column.py:2186(_dtype_to_recformat)
        4    0.001    0.000    0.071    0.018 backend_pdf.py:835(embedTTFType3)
      286    0.001    0.000    0.004    0.000 function_base.py:4533(add_newdoc)
        3    0.001    0.000    0.010    0.003 utils.py:5(<module>)
  240/180    0.001    0.000    0.844    0.005 axis.py:767(reset_ticks)
      448    0.001    0.000    0.045    0.000 __init__.py:2023(distributions_from_metadata)
        1    0.001    0.001    0.002    0.002 __init__.py:134(<module>)
        1    0.001    0.001    0.002    0.002 npyio.py:1(<module>)
  273/210    0.001    0.000    0.010    0.000 transforms.py:402(_get_bounds)
        1    0.001    0.001    0.003    0.003 index_tricks.py:1(<module>)
      146    0.001    0.000    0.001    0.000 {open}
     1448    0.001    0.000    0.006    0.000 column.py:170(__hash__)
     2391    0.001    0.000    0.001    0.000 version.py:207(<genexpr>)
      285    0.001    0.000    0.016    0.000 _base.py:741(get_xaxis_text2_transform)
  512/483    0.001    0.000    0.124    0.000 pyparsing.py:3917(parseImpl)
      417    0.001    0.000    0.063    0.000 patches.py:216(get_transform)
     1975    0.001    0.000    0.005    0.000 artist.py:192(convert_xunits)
      488    0.001    0.000    0.002    0.000 font_manager.py:1107(score_family)
     6223    0.001    0.000    0.001    0.000 stat.py:24(S_IFMT)
      196    0.001    0.000    0.466    0.002 backend_pdf.py:2078(get_text_width_height_descent)
      119    0.001    0.000    0.001    0.000 {imp.find_module}
      282    0.001    0.000    0.102    0.000 sre_parse.py:725(parse)
      247    0.001    0.000    0.003    0.000 ticker.py:492(__init__)
    10313    0.001    0.000    0.001    0.000 core.py:584(scale)
     1514    0.001    0.000    0.002    0.000 fitsrec.py:584(_coldefs)
        1    0.001    0.001    0.007    0.007 exceptions.py:32(<module>)
